Text,Polarity
ভ্যাক্সিন গ্রহনে খারাপ  হতে পারে- এমন গুজবে একেবারে উড়িয়ে  দিবেন না,0
"সরকার বিভিন্ন  চ্যানেলর মাধ্যমে ভ্যাকসিন সম্বন্ধে  সাম্প্রতিক তথ্যসমূহ প্রচার করবে, যাতে সাধারণ মানুষ ভ্যাকসিন সম্বন্ধে  প্রেয়াজনীয় তথ্য জানতে পারে।",1
টিকা নিয়ে ভুল ধারনা গুলো অনেকটাই সত্যি।,0
দুই ডোজে দুরকম ভ্যাকসিন নিলেও মোকাবিলা সম্ভব।,1
ভেকসিন করোনা কে কতোটা প্রতিহত করতে পারে?,0
যে কোনও ওষুধ বা ভ্যাকসিনের মতোই বিরল এবং/অথবা অজানা পার্শ্বপ্রতিক্রিয়াও হতে পারে।,1
দেশে করোনা রুগীর চেয়ে এরকম ফাউল ফুড ব্লগার এখন সংখ্যায় বেশি। এদেরকে ভ্যাক্সিনেশন এর আওতায় আনা খুব দরকার,0
এখন বাঁচার জন্য উপায় হইলো টিকা।,1
টিকা দিলে শরীরের রোগ বালাই বাসা বাঁধতে পারবো না।আমরাও সুস্থ থাকব। ,1
 রেজিস্ট্রেশান করতে পারি নি তাই টিকা নেই নি।,0
টিকা অবশ্যই একটি ভালো জিনিস। উপকারী জিনিস। ,1
ভ্যাকসিন নিলে আর কোনও রোগের সম্ভাবনা বাড়ে না।,1
টিকা এখন অকার্যকর আমাদের অন্য পথ বের করা দরকার।,0
"করোনাভাইরাসের মোকাবেলা করার সাথে, আমাদের অবশ্যই শিশুদের নিয়মিত টিকাদান নিশ্চিত করতে হবে।",1
ভ্যাকসিন নিয়ে হেঁয়ালি নয়। ,1
আমি টিকা নিছি। টিকা নেওয়ার পর আমার অনেক শরীর খারাপ হয়েছিল। ,0
একজন মানুষের সুস্থ ও স্বাভাবিক জীবন কাটানোর জন্য ভ্যাকসিন নেওয়া অত্যন্ত গুরুত্বপূর্ণ না।,0
ভ্যাকসিন প্রতি বছর লক্ষ লক্ষ জীবন বাঁচায়।,1
"টিকা দানে উৎসাহিত করতে বিভিন্ন ক্যাম্পেইন করা উচিত,তাহলে ভ্যাক্সিন নিয়ে মানুষের মধ্যে ভ্রান্ত ধারনা সৃষ্টি হবে না",1
ভ্যাকসিনে কোন রকমের খামখেয়ালিপনা নয়। ,1
মডার্নার ভ্যাকসিন নিলেও আমার খালার কোভিড-১৯ হয়েছে।,0
